,title,abstract,subject,input
47,A educação infantil nas representações sociais de pais e mães de crianças pequenas,"Esta pesquisa teve como objetivo identificar as representações sociais de Educação
Infantil dos pais e das mães de crianças matriculadas nessa etapa da educação, em
instituições pública e privadas. Como referencial teórico, adotou-se a Teoria das
Representações Sociais, particularmente, a abordagem societal de Willem Doise. O
campo empírico de investigação constitui-se de instituições públicas e privadas de
Educação Infantil do Recife-PE e participaram da pesquisa 108 pais e mães. Para
coletar dados e informações, fez-se opção pelo uso de um questionário e de entrevista
semi-estruturadas. Na análise do material recolhido com o questionário, consideraramse
as frequências das escolhas por item. A análise de conteúdo orientou a
organização e discussão dos dados da entrevista. Os resultados revelaram a
existência de consensos e variações nas representações de Educação Infantil. O
campo comum das representações sociais dos participantes ancorou-se nos aspectos
acadêmicos, normativos e mais atualizados sobre Educação Infantil, representada
como espaço de desenvolvimento e aprendizagem da criança. Inferiu-se que esse
compartilhamento decorre do acesso a diferentes formas de comunicação a que estão
expostos. As variações entre os pais e mães vinculados às instituições públicas
revelaram um viés escolarizante e preparatório nas representações de Educação
Infantil. A possibilidade de ascensão social, promessa de um futuro profissional melhor
para os filhos, tornou-se algo marcante para esse grupo. Entre pais e mães de
crianças matriculadas em instituições privadas, houve ênfase na concepção de
Educação Infantil destinada a oferecer oportunidades de desenvolvimento da criança.
Esse grupo não fez referências à perspectiva de futuro dos filhos, pois focalizou o
valor dessa etapa para o momento vivido na infância. Constatou-se que as variáveis
níveis de instrução e renda dos pais e mães influenciaram a variação de suas
representações sociais. A adoção da abordagem societal revelou-se fértil para o
estudo do campo da educação. Os resultados desta pesquisa ressaltaram a
necessidade de criação de mecanismos de esclarecimentos aos pais e mães, com a
finalidade de estimular a família a compartilhar com o trabalho desenvolvido nas
instituições educativas. Em relação às políticas públicas educacionais, ficou
evidenciado que não basta garantir a oferta de Educação Infantil, mas é preciso
contemplar a criança em sua totalidade, para cumprir suas funções de cuidar e educar,
que são indissociáveis, nessa etapa.",saudeinfantil,"A educação infantil nas representações sociais de pais e mães de crianças pequenas Esta pesquisa teve como objetivo identificar as representações sociais de Educação
Infantil dos pais e das mães de crianças matriculadas nessa etapa da educação, em
instituições pública e privadas. Como referencial teórico, adotou-se a Teoria das
Representações Sociais, particularmente, a abordagem societal de Willem Doise. O
campo empírico de investigação constitui-se de instituições públicas e privadas de
Educação Infantil do Recife-PE e participaram da pesquisa 108 pais e mães. Para
coletar dados e informações, fez-se opção pelo uso de um questionário e de entrevista
semi-estruturadas. Na análise do material recolhido com o questionário, consideraramse
as frequências das escolhas por item. A análise de conteúdo orientou a
organização e discussão dos dados da entrevista. Os resultados revelaram a
existência de consensos e variações nas representações de Educação Infantil. O
campo comum das representações sociais dos participantes ancorou-se nos aspectos
acadêmicos, normativos e mais atualizados sobre Educação Infantil, representada
como espaço de desenvolvimento e aprendizagem da criança. Inferiu-se que esse
compartilhamento decorre do acesso a diferentes formas de comunicação a que estão
expostos. As variações entre os pais e mães vinculados às instituições públicas
revelaram um viés escolarizante e preparatório nas representações de Educação
Infantil. A possibilidade de ascensão social, promessa de um futuro profissional melhor
para os filhos, tornou-se algo marcante para esse grupo. Entre pais e mães de
crianças matriculadas em instituições privadas, houve ênfase na concepção de
Educação Infantil destinada a oferecer oportunidades de desenvolvimento da criança.
Esse grupo não fez referências à perspectiva de futuro dos filhos, pois focalizou o
valor dessa etapa para o momento vivido na infância. Constatou-se que as variáveis
níveis de instrução e renda dos pais e mães influenciaram a variação de suas
representações sociais. A adoção da abordagem societal revelou-se fértil para o
estudo do campo da educação. Os resultados desta pesquisa ressaltaram a
necessidade de criação de mecanismos de esclarecimentos aos pais e mães, com a
finalidade de estimular a família a compartilhar com o trabalho desenvolvido nas
instituições educativas. Em relação às políticas públicas educacionais, ficou
evidenciado que não basta garantir a oferta de Educação Infantil, mas é preciso
contemplar a criança em sua totalidade, para cumprir suas funções de cuidar e educar,
que são indissociáveis, nessa etapa."
48,Fundo social e mortalidade infantil : evidências de uma política de combate à pobreza no Nordeste do Brasil,"O objetivo desta dissertação é estudar os efeitos da constituição de Fundos Estaduais de
Combate e Erradicação da Pobreza (FECEP) no Nordeste do Brasil, portanto, a redução
dos níveis de pobreza sobre a mortalidade infantil. Para avaliar os efeitos da política
sancionada pelo governo federal em 2000 sobre a saúde infantil, foram examinados os

impactos da criação dos fundos sociais nas taxas de mortalidade infantil, neonatal, pós-
neonatal e evitável nos estados do Nordeste. Além disso, foram verificados os efeitos

da intervenção nas condições de saúde ao nascer e nos canais de geração de pobreza
associados à mortalidade infantil. Utilizando uma estratégia empírica de diferenças em
diferenças para o período de 1996 a 2015, robusta para vários períodos e tratamento
heterogêneo, esta pesquisa mostra que os estados do Nordeste que implementaram fundos
sociais para combater a miséria experimentaram uma redução significativa, tanto nos
níveis de pobreza quanto nas taxas de mortalidade infantil. O conjunto de resultados
fornece evidências sugestivas de que a criação de mecanismos de financiamento social,
irrigados financeiramente pela arrecadação de impostos sobre o consumo de luxo, como o
FECEP, pode ajudar seriamente a reduzir a miséria e, com isso, as taxas de mortalidade
infantil, traduzindo-se em importante instrumento de transformação econômica e social
para regiões subdesenvolvidas.",saudeinfantil,"Fundo social e mortalidade infantil : evidências de uma política de combate à pobreza no Nordeste do Brasil O objetivo desta dissertação é estudar os efeitos da constituição de Fundos Estaduais de
Combate e Erradicação da Pobreza (FECEP) no Nordeste do Brasil, portanto, a redução
dos níveis de pobreza sobre a mortalidade infantil. Para avaliar os efeitos da política
sancionada pelo governo federal em 2000 sobre a saúde infantil, foram examinados os

impactos da criação dos fundos sociais nas taxas de mortalidade infantil, neonatal, pós-
neonatal e evitável nos estados do Nordeste. Além disso, foram verificados os efeitos

da intervenção nas condições de saúde ao nascer e nos canais de geração de pobreza
associados à mortalidade infantil. Utilizando uma estratégia empírica de diferenças em
diferenças para o período de 1996 a 2015, robusta para vários períodos e tratamento
heterogêneo, esta pesquisa mostra que os estados do Nordeste que implementaram fundos
sociais para combater a miséria experimentaram uma redução significativa, tanto nos
níveis de pobreza quanto nas taxas de mortalidade infantil. O conjunto de resultados
fornece evidências sugestivas de que a criação de mecanismos de financiamento social,
irrigados financeiramente pela arrecadação de impostos sobre o consumo de luxo, como o
FECEP, pode ajudar seriamente a reduzir a miséria e, com isso, as taxas de mortalidade
infantil, traduzindo-se em importante instrumento de transformação econômica e social
para regiões subdesenvolvidas."
49,Desenvolvimento neuropiscomotor: Importância da vigilância na atenção primária,"Ações voltadas para o acompanhamento do desenvolvimento infantil são de fundamental
importância. O Ministério da Saúde vem reforçando essa prática através do incentivo ao uso
da Caderneta de Saúde da Criança que contém um instrumento de vigilância do
desenvolvimento destinado aos profissionais de saúde. Portanto, o presente estudo teve como
objetivo verificar a acurácia do instrumento de vigilância do desenvolvimento da Caderneta
de Saúde da Criança (versão, 2009). O estudo foi realizado em uma Unidade de Saúde da
Família, localizada no Distrito Sanitário VI, na cidade do Recife. A amostra foi composta por
175 crianças com idade entre um e 36 meses. O teste de triagem da Bayley III foi utilizado
como “padrão ouro”. A acurácia do instrumento de vigilância do desenvolvimento foi 64%,
sensibilidade 57,1% e especificidade 69,4%. A sensibilidade variou de 20,0% a 45,2% ao se
analisar o desenvolvimento por domínios, sendo maior para a motricidade grossa e
linguagem, e menor para a cognição e motricidade fina. A especificidade foi maior na
avaliação da linguagem (91,9%) e menor na motricidade grossa (82,6%). Concluiu-se que o
instrumento de vigilância do Ministério da Saúde apresentou moderada acurácia para a
avaliação geral do desenvolvimento, sensibilidade baixa e especificidade alta para a
classificação por domínios. Recomenda-se o uso do instrumento, ainda que temporariamente,
tendo em vista que a sua finalidade é de auxiliar os profissionais de saúde na vigilância no
desenvolvimento e fortalecer essa ação em nosso país. Porém, fica clara a necessidade de sua
posterior revisão, de forma que se possa melhorar sua eficácia diagnóstica",saudeinfantil,"Desenvolvimento neuropiscomotor: Importância da vigilância na atenção primária Ações voltadas para o acompanhamento do desenvolvimento infantil são de fundamental
importância. O Ministério da Saúde vem reforçando essa prática através do incentivo ao uso
da Caderneta de Saúde da Criança que contém um instrumento de vigilância do
desenvolvimento destinado aos profissionais de saúde. Portanto, o presente estudo teve como
objetivo verificar a acurácia do instrumento de vigilância do desenvolvimento da Caderneta
de Saúde da Criança (versão, 2009). O estudo foi realizado em uma Unidade de Saúde da
Família, localizada no Distrito Sanitário VI, na cidade do Recife. A amostra foi composta por
175 crianças com idade entre um e 36 meses. O teste de triagem da Bayley III foi utilizado
como “padrão ouro”. A acurácia do instrumento de vigilância do desenvolvimento foi 64%,
sensibilidade 57,1% e especificidade 69,4%. A sensibilidade variou de 20,0% a 45,2% ao se
analisar o desenvolvimento por domínios, sendo maior para a motricidade grossa e
linguagem, e menor para a cognição e motricidade fina. A especificidade foi maior na
avaliação da linguagem (91,9%) e menor na motricidade grossa (82,6%). Concluiu-se que o
instrumento de vigilância do Ministério da Saúde apresentou moderada acurácia para a
avaliação geral do desenvolvimento, sensibilidade baixa e especificidade alta para a
classificação por domínios. Recomenda-se o uso do instrumento, ainda que temporariamente,
tendo em vista que a sua finalidade é de auxiliar os profissionais de saúde na vigilância no
desenvolvimento e fortalecer essa ação em nosso país. Porém, fica clara a necessidade de sua
posterior revisão, de forma que se possa melhorar sua eficácia diagnóstica"
50,O uso de aplicativo sobre aquecimento global na educação básica,"Sem a veiculação do conhecimento com o contexto, o ensino das ciências torna-se fragmentado e disciplinar. A educação ambiental deve ser aliada a interdisciplinaridade em assuntos transversais, e a estruturação de modelos e práticas pedagógicas, como aplicativos, que contemplem a construção do diálogo crítico para promover novas práticas sociais a apropriação de novas técnicas e ideias e utilizá-los para a construção das atitudes ecológicas. Neste trabalho, foi desenvolvido um aplicativo como ferramenta pedagógica para o ensino básico, visando sensibilizar os discentes da importância da preservação do meio ambiente em relação ao aquecimento global. Inicialmente, foram pesquisados um total de 350 alunos, com um questionário de 10 questões, entre o ensino fundamental e médio na educação básica para avaliar a percepção ambiental dos discentes em relação ao tema aquecimento global e preservação do meio ambiente. Após avaliados, foi construído o aplicativo que facilitou o entendimento de teorias e leis físicas a práticas dos estudantes assim como as consequências de suas atitudes no meio ambiente.",aquecimento_global,"O uso de aplicativo sobre aquecimento global na educação básica Sem a veiculação do conhecimento com o contexto, o ensino das ciências torna-se fragmentado e disciplinar. A educação ambiental deve ser aliada a interdisciplinaridade em assuntos transversais, e a estruturação de modelos e práticas pedagógicas, como aplicativos, que contemplem a construção do diálogo crítico para promover novas práticas sociais a apropriação de novas técnicas e ideias e utilizá-los para a construção das atitudes ecológicas. Neste trabalho, foi desenvolvido um aplicativo como ferramenta pedagógica para o ensino básico, visando sensibilizar os discentes da importância da preservação do meio ambiente em relação ao aquecimento global. Inicialmente, foram pesquisados um total de 350 alunos, com um questionário de 10 questões, entre o ensino fundamental e médio na educação básica para avaliar a percepção ambiental dos discentes em relação ao tema aquecimento global e preservação do meio ambiente. Após avaliados, foi construído o aplicativo que facilitou o entendimento de teorias e leis físicas a práticas dos estudantes assim como as consequências de suas atitudes no meio ambiente."
51,Simulação numérica de um forno de reaquecimento,"Este trabalho tem como objetivo apresentar um modelo computacional para um
forno de aquecimento de tarugos. O modelo permitiu a variação das condições
operacionais da chama e consequentemente o perfil de aquecimento das peças. O
modelo foi elaborado utilizando o método dos volumes finitos para um sistema
tridimensional, transiente e móvel. O forno objeto desse estudo tem capacidade de 60
toneladas, funciona em regime contínuo e utiliza gás natural no processo de
combustão. O modelo calcula a distribuição de temperatura da carga e da chama de
forma acoplada. Os resultados apresentados auxiliaram na validação e ajuste às
condições reais de operação. Foram realizados vários estudos paramétricos a fim de
investigar a influência das variáveis na operação do forno",aquecimento_global,"Simulação numérica de um forno de reaquecimento Este trabalho tem como objetivo apresentar um modelo computacional para um
forno de aquecimento de tarugos. O modelo permitiu a variação das condições
operacionais da chama e consequentemente o perfil de aquecimento das peças. O
modelo foi elaborado utilizando o método dos volumes finitos para um sistema
tridimensional, transiente e móvel. O forno objeto desse estudo tem capacidade de 60
toneladas, funciona em regime contínuo e utiliza gás natural no processo de
combustão. O modelo calcula a distribuição de temperatura da carga e da chama de
forma acoplada. Os resultados apresentados auxiliaram na validação e ajuste às
condições reais de operação. Foram realizados vários estudos paramétricos a fim de
investigar a influência das variáveis na operação do forno"
52,Clima e produtividade da agricultura permanente: estudo exploratório para o estado de Pernambuco entre os anos de 2002 e 2012,"Entender as reais consequências do aquecimento global na atividade agrícola é de
extrema importância para mitigar seus impactos adversos e maximizar os impactos
positivos. O presente estudo buscou contribuir para esta discussão, verificando, com
base em regressão de dados em painel, os efeitos das possíveis variáveis afetadas pela
mudança climática sobre a produtividade agrícola dos principais cultivos permanentes
em Pernambuco (coco, uva, manga e banana). Os resultados encontrados indicam que
não apenas o aumento na temperatura máxima das localidades, mas também mudanças
em outras possíveis variáveis afetadas pelo aquecimento global terão um impacto direto
sobre a produtividade desses cultivos no cenário pernambucano. Estas implicações
podem ser extremamente negativas para o crescimento da economia de Pernambuco,
dada a importância desta atividade no cenário econômico e social.",aquecimento_global,"Clima e produtividade da agricultura permanente: estudo exploratório para o estado de Pernambuco entre os anos de 2002 e 2012 Entender as reais consequências do aquecimento global na atividade agrícola é de
extrema importância para mitigar seus impactos adversos e maximizar os impactos
positivos. O presente estudo buscou contribuir para esta discussão, verificando, com
base em regressão de dados em painel, os efeitos das possíveis variáveis afetadas pela
mudança climática sobre a produtividade agrícola dos principais cultivos permanentes
em Pernambuco (coco, uva, manga e banana). Os resultados encontrados indicam que
não apenas o aumento na temperatura máxima das localidades, mas também mudanças
em outras possíveis variáveis afetadas pelo aquecimento global terão um impacto direto
sobre a produtividade desses cultivos no cenário pernambucano. Estas implicações
podem ser extremamente negativas para o crescimento da economia de Pernambuco,
dada a importância desta atividade no cenário econômico e social."
53,Alvenarias de vedação em blocos cerâmicos revestidas de gesso submetidas a elevadas temperaturas características de processos de incêndio,"Não raramente os incêndios em edificações acometem os grandes centros urbanos, dilapidando patrimônios e, por vezes, culminando em mortos e feridos. No Brasil, muitas edificações têm características construtivas similares às ibéricas, utilizando largamente elementos de alvenaria de vedação em blocos cerâmicos, com ou sem revestimento. Este trabalho se propõe a avaliar, experimentalmente, o comportamento de alvenaria em blocos cerâmicos de vedação, revestida com pasta de gesso, quando submetida a temperaturas decorrentes de incêndio padrão. O espaço e equipamentos utilizados na execução dos experimentos integram o laboratório de estruturas do Departamento de Engenharia Civil da Universidade Federal de Pernambuco. Seis paredes foram construídas utilizando-se blocos cerâmicos de numa olaria local e, após o período de cura, foram revestidas com pasta de gesso nas espessuras de 10, 15 e 20 mm em uma ou ambas as faces. Visando complementar a análise do gesso, enquanto sistema de compartimentação, foram construídas e ensaiadas três paredes em alvenaria de blocos de gesso compacto de espessuras 50, 70 e 100 mm. Por não possuírem função estrutural, todas as paredes foram ensaiadas com base nos critérios de resistência ao fogo da NBR 10636:1989. O aquecimento das paredes foi proporcionado por um forno elétrico previamente programado para comportar-se segundo a curva incêndio padrão ISO 834-1. Constatou-se, a partir dos resultados obtidos, que a aplicação do revestimento de pasta de gesso contribuiu para a melhoria no desempenho das paredes de blocos cerâmicos no tocante à estanqueidade e ao isolamento térmico. No entanto, comparando as paredes entre si, constatou-se que a melhoria no desempenho proporcionado pelas espessuras de 15 mm e 20 mm é pouco significativa em relação à de 10 mm. Logo, visando à segurança estrutural ponderada com a viabilidade econômica, conclui-se que 10 mm seria a espessura mais recomendada para revestimentos corriqueiros aplicados em ambientes que não apresentem riscos adjacentes.",aquecimento_global,"Alvenarias de vedação em blocos cerâmicos revestidas de gesso submetidas a elevadas temperaturas características de processos de incêndio Não raramente os incêndios em edificações acometem os grandes centros urbanos, dilapidando patrimônios e, por vezes, culminando em mortos e feridos. No Brasil, muitas edificações têm características construtivas similares às ibéricas, utilizando largamente elementos de alvenaria de vedação em blocos cerâmicos, com ou sem revestimento. Este trabalho se propõe a avaliar, experimentalmente, o comportamento de alvenaria em blocos cerâmicos de vedação, revestida com pasta de gesso, quando submetida a temperaturas decorrentes de incêndio padrão. O espaço e equipamentos utilizados na execução dos experimentos integram o laboratório de estruturas do Departamento de Engenharia Civil da Universidade Federal de Pernambuco. Seis paredes foram construídas utilizando-se blocos cerâmicos de numa olaria local e, após o período de cura, foram revestidas com pasta de gesso nas espessuras de 10, 15 e 20 mm em uma ou ambas as faces. Visando complementar a análise do gesso, enquanto sistema de compartimentação, foram construídas e ensaiadas três paredes em alvenaria de blocos de gesso compacto de espessuras 50, 70 e 100 mm. Por não possuírem função estrutural, todas as paredes foram ensaiadas com base nos critérios de resistência ao fogo da NBR 10636:1989. O aquecimento das paredes foi proporcionado por um forno elétrico previamente programado para comportar-se segundo a curva incêndio padrão ISO 834-1. Constatou-se, a partir dos resultados obtidos, que a aplicação do revestimento de pasta de gesso contribuiu para a melhoria no desempenho das paredes de blocos cerâmicos no tocante à estanqueidade e ao isolamento térmico. No entanto, comparando as paredes entre si, constatou-se que a melhoria no desempenho proporcionado pelas espessuras de 15 mm e 20 mm é pouco significativa em relação à de 10 mm. Logo, visando à segurança estrutural ponderada com a viabilidade econômica, conclui-se que 10 mm seria a espessura mais recomendada para revestimentos corriqueiros aplicados em ambientes que não apresentem riscos adjacentes."
54,Estudos de correlação de parâmetros térmicos e de dissolução de compostos nitroimidazólicos na caracterização tecnológica de excipientes,"Os nitroimidazólicos são imidazólicos heterocíclicos com um grupamento nitrogenado em sua estrutura. O objetivo deste trabalho foi desenvolver um modelo para caracterizar possíveis interações entre os fármacos e excipientes, usando técnicas termoanalíticas, bem como correlacionar os dados de pressão de vapor com os de dissolução intrínseca dos nitroimidazólicos. Os fármacos utilizados foram os nitroimidazólicos: metronidazol, secnidazol e tinidazol e os excipientes foram celuloses microcristalina de diferentes fabricantes e tamanhos de partícula, PH 101 e PH 102. As misturas binárias (fármaco:excipiente) foram preparadas na proporção 1:1 (m/m). A pressão de vapor foi calculada através das equações de Antoine e Langmuir, a partir dos dados termogravimétricos. A velocidade de dissolução intrínseca foi determinada nos três meios de dissolução: HCl 0,1M, água e tampão pH 7,2. As técnicas termoanalíticas empregadas foram: termogravimetria, nas razões de aquecimento de 10, 20 e 40 °C/min, em atmosfera de ar sintético e de nitrogênio, com fluxo de 20 e 50 mL/min, respectivamente; análise térmica diferencial, na razão de aquecimento de 10 °C/min; calorimetria exploratória diferencial, nas razões de aquecimento de 2, 5, 10, 20 e 40 °C/min, ambas em atmosfera de nitrogênio, com fluxo de 50 mL/min. A pressão de vapor dos nitroimidazólicos na razão de 10 °C/min apresentou a seguinte ordem: secnidazol > metronidazol > tinidazol, para as demais razões, 20 e 40 °C/min, a ordem obtida foi: secnidazol > tinidazol > metronidazol. O meio de dissolução HCl 0,1M foi o que obteve velocidade de dissolução distinta para os três nitroimidazólicos estudados. A correlação pressão de vapor versus dissolução intrínseca mostrou dependente da razão de aquecimento, sendo a razão de aquecimento de 40 °C/min a que discriminou, individualmente, os nitroimidazólicos em todos os meios de dissolução, podendo relacionar com isso estabilidade térmica e dissolução. Os nitroimidazólicos apresentaram cinética de ordem zero, evidenciando processos de vaporização. Os dados termogravimétricos das misturas binárias demonstraram que o tinidazol foi o nitroimidazólico de melhor uniformidade na etapa de decomposição. Os dados da análise térmica diferencial demonstraram compatibilidade dos fármacos com as diferentes celuloses microcristalina estudadas, evidenciando que o excipiente estabiliza a substância ativa. E os dados calorimétricos do secnidazol apresentaram dois pontos de fusão, característicos de presença de polimorfos na matéria-prima",aquecimento_global,"Estudos de correlação de parâmetros térmicos e de dissolução de compostos nitroimidazólicos na caracterização tecnológica de excipientes Os nitroimidazólicos são imidazólicos heterocíclicos com um grupamento nitrogenado em sua estrutura. O objetivo deste trabalho foi desenvolver um modelo para caracterizar possíveis interações entre os fármacos e excipientes, usando técnicas termoanalíticas, bem como correlacionar os dados de pressão de vapor com os de dissolução intrínseca dos nitroimidazólicos. Os fármacos utilizados foram os nitroimidazólicos: metronidazol, secnidazol e tinidazol e os excipientes foram celuloses microcristalina de diferentes fabricantes e tamanhos de partícula, PH 101 e PH 102. As misturas binárias (fármaco:excipiente) foram preparadas na proporção 1:1 (m/m). A pressão de vapor foi calculada através das equações de Antoine e Langmuir, a partir dos dados termogravimétricos. A velocidade de dissolução intrínseca foi determinada nos três meios de dissolução: HCl 0,1M, água e tampão pH 7,2. As técnicas termoanalíticas empregadas foram: termogravimetria, nas razões de aquecimento de 10, 20 e 40 °C/min, em atmosfera de ar sintético e de nitrogênio, com fluxo de 20 e 50 mL/min, respectivamente; análise térmica diferencial, na razão de aquecimento de 10 °C/min; calorimetria exploratória diferencial, nas razões de aquecimento de 2, 5, 10, 20 e 40 °C/min, ambas em atmosfera de nitrogênio, com fluxo de 50 mL/min. A pressão de vapor dos nitroimidazólicos na razão de 10 °C/min apresentou a seguinte ordem: secnidazol > metronidazol > tinidazol, para as demais razões, 20 e 40 °C/min, a ordem obtida foi: secnidazol > tinidazol > metronidazol. O meio de dissolução HCl 0,1M foi o que obteve velocidade de dissolução distinta para os três nitroimidazólicos estudados. A correlação pressão de vapor versus dissolução intrínseca mostrou dependente da razão de aquecimento, sendo a razão de aquecimento de 40 °C/min a que discriminou, individualmente, os nitroimidazólicos em todos os meios de dissolução, podendo relacionar com isso estabilidade térmica e dissolução. Os nitroimidazólicos apresentaram cinética de ordem zero, evidenciando processos de vaporização. Os dados termogravimétricos das misturas binárias demonstraram que o tinidazol foi o nitroimidazólico de melhor uniformidade na etapa de decomposição. Os dados da análise térmica diferencial demonstraram compatibilidade dos fármacos com as diferentes celuloses microcristalina estudadas, evidenciando que o excipiente estabiliza a substância ativa. E os dados calorimétricos do secnidazol apresentaram dois pontos de fusão, característicos de presença de polimorfos na matéria-prima"
55,Utilização de metodologias para a análise térmica de um sistema  de aquecimento de água solar industrial,"Alem do uso doméstico, a energia solar possui amplo potencial de aplicação em processos
industriais. Hoje a maioria desses processos utiliza como fonte energetica combustíveis nao renováveis ou biomassa, cuja queima provoca os impactos ambientais já conhecidos. A utilização ao
da energia solar pode reduzir a dependência do uso desses combustíveis e os seus conseqüentes
impactos ao meio ambiente. O objetivo desse trabalho é fazer um estudo de viabilidade técnicoeconômica de um sistema de aquecimento de água solar aplicado a uma lavanderia na cidade
de Recife, no nordeste do Brasil. Para a realização do estudo foi feita a modelagem e simulação
do comportamento termico de um sistema de coletores planos. O dimensionamento do sistema
utilizou como parâmetro a economia do ciclo de vida anualizada do sistema solar comparado ao
sistema já instalado na indústria, que utiliza gás natural como combustível. Os resultados mostraram
que a redução de combustível a ser conseguida através do aquecimento solar é suficiente
para tornar viável a utilização dessa fonte alternativa de energia neste tipo de indústria",aquecimento_global,"Utilização de metodologias para a análise térmica de um sistema  de aquecimento de água solar industrial Alem do uso doméstico, a energia solar possui amplo potencial de aplicação em processos
industriais. Hoje a maioria desses processos utiliza como fonte energetica combustíveis nao renováveis ou biomassa, cuja queima provoca os impactos ambientais já conhecidos. A utilização ao
da energia solar pode reduzir a dependência do uso desses combustíveis e os seus conseqüentes
impactos ao meio ambiente. O objetivo desse trabalho é fazer um estudo de viabilidade técnicoeconômica de um sistema de aquecimento de água solar aplicado a uma lavanderia na cidade
de Recife, no nordeste do Brasil. Para a realização do estudo foi feita a modelagem e simulação
do comportamento termico de um sistema de coletores planos. O dimensionamento do sistema
utilizou como parâmetro a economia do ciclo de vida anualizada do sistema solar comparado ao
sistema já instalado na indústria, que utiliza gás natural como combustível. Os resultados mostraram
que a redução de combustível a ser conseguida através do aquecimento solar é suficiente
para tornar viável a utilização dessa fonte alternativa de energia neste tipo de indústria"
56,Resistência do concreto após incêndio : comparação entre os ensaios de ultrassom e destrutivos na determinação das propriedades mecânicas do material,"Este trabalho tem como objetivo avaliar o teste de ultrassom, ensaio não destrutivo, na
determinação das propriedades mecânicas de um concreto convencional pós-incêndio.
Propriedades como resistência à compressão e módulo de elasticidade foram determinadas
através dos ensaios mecânicos tradicionais (destrutivos) e através da medição da velocidade do
pulso de ultrassom (VPU), medida através do aparelho de ultrassom. Foram avaliadas 17
equações da literatura, tanto nacional como internacional, que relacionam as propriedades
mecânicas do concreto com a VPU. Um total de 30 corpos de prova e 3 pilares de concreto
foram ensaiados com temperaturas que variaram de 868 à 1010°C. Verificou-se com os
resultados que é possível a utilização do ensaio de ultrassom para estimar as propriedades pós-
incêndio do concreto, com erros percentuais geralmente abaixo de 10%, dando subsídio para
ter uma estimativa da integridade do material pós incêndio. Também foram avaliadas as
fissuras, spalling e a coloração das amostras no decorrer dos ensaios.",aquecimento_global,"Resistência do concreto após incêndio : comparação entre os ensaios de ultrassom e destrutivos na determinação das propriedades mecânicas do material Este trabalho tem como objetivo avaliar o teste de ultrassom, ensaio não destrutivo, na
determinação das propriedades mecânicas de um concreto convencional pós-incêndio.
Propriedades como resistência à compressão e módulo de elasticidade foram determinadas
através dos ensaios mecânicos tradicionais (destrutivos) e através da medição da velocidade do
pulso de ultrassom (VPU), medida através do aparelho de ultrassom. Foram avaliadas 17
equações da literatura, tanto nacional como internacional, que relacionam as propriedades
mecânicas do concreto com a VPU. Um total de 30 corpos de prova e 3 pilares de concreto
foram ensaiados com temperaturas que variaram de 868 à 1010°C. Verificou-se com os
resultados que é possível a utilização do ensaio de ultrassom para estimar as propriedades pós-
incêndio do concreto, com erros percentuais geralmente abaixo de 10%, dando subsídio para
ter uma estimativa da integridade do material pós incêndio. Também foram avaliadas as
fissuras, spalling e a coloração das amostras no decorrer dos ensaios."
57,Manchetes socioambientais: noticiabilidade e  agendamento em diários impressos brasileiros,"Entendendo o Jornalismo como construção social da realidade e considerando os
critérios de noticiabilidade que auxiliam na construção das manchetes ambientais,
investigamos no universo 1092 capas de jornais como os temas aquecimento global,
desmatamento,chuvas, poluição, e outros fatos ambientais são tratados pelos
principais jornais de circulação nacional no ano de 2007: Folha de São Paulo, O
Estado de São Paulo e O Globo.
A pesquisa investigou como as ocorrências ambientais que chegaram às manchetes
contribuíram para o agendamento da temática, de que maneira se deu esse
agendamento e que valores-notícia estão associados a essa cobertura. O estudo
apóia- se nas teorias e metodologias do newsmaking. Buscamos observar também
as constituições de sentido sobre a atual crise ambiental que se tornaram
irrevogavelmente inscritas na agenda pública do mundo inteiro e de que maneira,
Jornalismo e Ambientalismo caminham juntos na construção de uma consciência
ecológica",aquecimento_global,"Manchetes socioambientais: noticiabilidade e  agendamento em diários impressos brasileiros Entendendo o Jornalismo como construção social da realidade e considerando os
critérios de noticiabilidade que auxiliam na construção das manchetes ambientais,
investigamos no universo 1092 capas de jornais como os temas aquecimento global,
desmatamento,chuvas, poluição, e outros fatos ambientais são tratados pelos
principais jornais de circulação nacional no ano de 2007: Folha de São Paulo, O
Estado de São Paulo e O Globo.
A pesquisa investigou como as ocorrências ambientais que chegaram às manchetes
contribuíram para o agendamento da temática, de que maneira se deu esse
agendamento e que valores-notícia estão associados a essa cobertura. O estudo
apóia- se nas teorias e metodologias do newsmaking. Buscamos observar também
as constituições de sentido sobre a atual crise ambiental que se tornaram
irrevogavelmente inscritas na agenda pública do mundo inteiro e de que maneira,
Jornalismo e Ambientalismo caminham juntos na construção de uma consciência
ecológica"
